id,target,Branch,Res,Age,Income,HMOwn,LORes,HMVal,Moved,InArea,CRScore,AcctAge1,DDA,DDABal,Dep,DepAmt,Inv,InvBal,CashBk,Checks,DirDep,NSF,NSFAmt,Phone,Teller,Sav,SavBal,ATM,ATMAmt,POS,POSAmt,CD,CDBal,IRA,IRABal,LOC,LOCBal,ILS,ILSBal,MM,MMBal,MMCred,MTG,MTGBal,CCBal,CCPurc,SDB
8257,1,B2,S,45,49,1,9.5,112,0,1,649,54.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41200.8,1,5262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36,0,1
8258,1,B2,R,22,43,0,7,119,0,1,593,,1,227.92,1,458.39,0,0,0,0,1,0,0,0,0,0,0,1,753.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8259,1,B2,U,63,90,1,5.5,122,0,1,644,57.7,1,872.07,3,3906.85,0,0,0,10,0,0,0,0,0,0,0,1,4920.32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,323.86,0,1
8260,1,B2,R,44,95,1,8,125,0,1,612,56.7,1,177.7,3,738.68,0,0,0,2,0,0,0,1,0,0,0,1,0,1,31.69,0,0,0,0,0,0,0,0,0,0,0,0,0,330.01,0,0
8261,1,B2,S,,,,,,0,1,600,57.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8262,1,B2,U,,,,,,0,1,686,35.2,1,1297.25,1,1298.08,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,1,16100,0,0,0,0,0,0,0,0,0,0,0,379.4,0,0
8263,1,B2,S,,,,,,0,1,592,58.8,1,32.92,3,824.41,0,0,0,6,0,1,25.9,0,0,0,0,1,995.22,2,115.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8264,1,B2,U,76,18,1,14.5,95,0,1,697,59.7,1,950.43,2,7669.65,0,0,0,2,0,0,0,0,0,1,5538.83,1,9210.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8265,1,B2,S,59,3,1,9,78,0,1,667,57.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20000,0,0,0,0,0,0,0,0,0,0,0,88.56,0,1
8266,1,B2,R,50,80,1,8,131,0,1,707,59.1,1,2196.63,2,798.19,0,0,0,4,1,0,0,0,4,1,3314.35,0,0,4,357.58,0,0,0,0,0,0,0,0,0,0,0,1,29634.58,27664.18,0,1
8267,1,B2,U,36,24,0,4,108,0,1,618,57.1,1,844.14,3,1265.18,0,0,0,4,0,0,0,0,0,1,238.33,1,1617.08,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8268,1,B2,U,39,91,0,2,132,0,1,663,60.4,1,234.05,0,0,0,0,0,0,0,0,0,0,0,1,1905.86,1,1454.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8269,1,B2,U,50,44,0,1.5,122,0,1,688,57.7,1,740.92,2,1009.84,0,0,0,1,0,0,0,0,0,1,363.77,1,1165.39,6,229.55,0,0,0,0,0,0,0,0,0,0,0,0,0,360.65,0,0
8270,1,B2,S,55,40,1,12,84,0,1,693,,1,250.16,3,2600.28,0,0,0,16,0,0,0,0,4,1,10.79,1,2105.93,0,0,0,0,0,0,1,10225.26,0,0,0,0,0,0,0,10072.81,0,0
8271,1,B2,U,58,21,1,11.5,89,0,1,662,41.7,1,177.65,2,1773.91,0,0,0,4,1,0,0,0,0,0,0,1,620.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47,0,0
8272,1,B2,U,45,7,1,10,88,0,1,625,43.2,1,331.64,1,353.65,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8273,1,B2,S,22,24,0,4.5,104,0,1,575,57.2,1,1173.81,3,1921.26,0,0,0,6,0,0,0,0,2,1,4477.75,1,127.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8274,1,B2,U,,,,,,0,1,636,50.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43368.61,0,0,0,0,0,0,0,52901.82,0,0
8275,1,B2,R,,,,,,0,1,659,51.1,1,206.88,2,878.21,0,0,0,3,0,0,0,0,0,0,0,1,1709.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2763.38,2,0
8276,1,B2,R,36,12,0,6.5,108,0,1,611,59,1,292.72,2,798.8,0,0,0,3,0,0,0,0,0,0,0,1,1030.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203.55,0,0
8277,1,B2,U,50,67,1,9,117,0,1,709,61.2,1,39.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8278,1,B2,S,,,,,,0,1,677,,1,2040.36,3,2735.59,0,0,0,6,1,0,0,0,3,0,0,1,778.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8279,1,B2,S,,,,,,0,1,658,57.7,1,1610.05,5,5761.66,0,0,2,5,0,0,0,0,0,0,0,1,6926.43,2,305.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8280,1,B2,S,,,,,,1,1,605,57,1,566.38,6,3601.03,0,0,0,10,1,1,29.34,1,5,0,0,1,1399.03,3,80.61,1,8400,0,0,0,0,1,10034.85,0,0,0,0,0,3554.84,1,0
8281,1,B2,S,53,28,1,7.5,97,0,1,658,60.6,1,1343.99,3,1777.88,0,0,0,3,0,0,0,1,0,0,0,1,2388.91,6,245.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8282,1,B2,U,,,,,,0,1,592,,1,846.76,1,1544.52,0,0,0,5,0,0,0,0,0,0,0,1,1840.6,0,0,0,0,0,0,0,0,0,0,1,15605.45,0,0,0,8.66,0,0
8283,1,B2,S,54,29,1,9,100,0,1,662,58.6,1,335.42,2,1629.91,0,0,0,1,1,1,6.24,1,0,1,612.56,1,969.97,1,11.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8284,1,B2,U,61,15,1,9.5,94,0,1,604,60.7,1,1564.12,8,3901.61,0,0,0,12,0,0,0,0,1,1,1734.39,1,4808.93,9,290.79,0,0,0,0,0,0,0,0,0,0,0,0,0,4103.22,0,0
8285,1,B2,S,43,52,0,6.5,125,1,1,596,57.3,1,1471.01,2,1886.06,0,0,0,12,1,0,0,0,5,0,0,1,42.71,2,86.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8286,1,B2,S,80,24,1,11.5,81,0,1,728,60.4,1,414.85,3,1281.46,0,0,0,5,0,1,8.88,0,0,1,458.43,1,1611.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.01,0,1
8287,1,B2,U,,,,,,0,1,678,39.6,1,669.66,1,486.11,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8288,1,B2,R,,83,0,3,140,0,1,,60.1,1,755.23,3,2446.03,0,0,0,2,0,0,0,3,2,1,0.73,1,1773.66,1,97.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8289,1,B2,U,,,,,,0,1,653,58.5,1,77.56,2,377.07,0,0,0,1,0,1,13.91,0,0,0,0,1,580.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8290,1,B2,U,,,,,,1,1,625,54.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16365.06,1,2819.5,4,203.19,1,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8291,1,B2,S,,,,,,0,1,658,57,1,461.99,3,1985.36,0,0,1,7,1,0,0,1,2,0,0,1,169.22,3,294.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8292,1,B2,S,,,,,,0,1,661,56.7,1,298.02,2,5685.64,0,0,0,14,0,0,0,0,1,0,0,1,988.97,1,296.29,0,0,1,805.65,0,0,0,0,0,0,0,0,0,0,0,0
8293,1,B2,U,,,,,,0,1,740,59.7,1,96.81,5,1285.52,0,0,0,5,0,0,0,0,0,0,0,1,1978.77,4,163.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8294,1,B2,S,,,,,,0,1,663,59.8,1,2331.59,1,264.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8295,1,B2,U,,,,,,0,0,638,57.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8296,1,B2,U,,,,,,0,1,613,42.7,1,3118.48,2,5079.32,0,0,0,26,0,0,0,0,4,0,0,1,1413.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8297,1,B2,S,,,,,,0,1,662,51.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8298,1,B2,U,,,,,,0,1,648,,1,2530.39,2,2155.57,0,0,0,5,0,0,0,0,1,0,0,1,2924.71,0,0,0,0,0,0,1,35291.05,0,0,0,0,0,0,0,38177.76,0,0
8299,1,B2,R,,,,,,0,1,620,60.8,1,6962.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8300,1,B2,U,,,,,,0,1,657,57.1,1,992.44,2,681.33,0,0,0,6,0,0,0,0,0,0,0,1,804.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8301,1,B2,S,,,,,,0,1,698,52.5,1,454.14,2,1124.65,0,0,0,6,0,1,2.4,2,1,0,0,1,1128.1,4,96.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8302,1,B2,R,66,61,1,9.5,120,0,1,659,58.5,1,376.48,3,1180.15,0,0,0,7,1,0,0,0,1,1,1265.17,1,607.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8303,1,B2,S,44,14,1,7.5,82,0,1,667,59.6,1,154.4,3,885.55,0,0,0,2,1,1,20.34,6,0,0,0,1,572.92,7,158.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8304,1,B2,U,,12,0,6,84,0,0,,59.8,1,865.68,0,0,0,0,0,0,0,0,0,0,0,1,261.08,0,0,0,0,1,84300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8305,1,B2,R,,,,,,0,1,674,60.7,1,708.98,2,857.58,0,0,0,2,0,0,0,0,1,0,0,1,55.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8306,1,B2,R,61,10,1,9.5,86,0,1,688,60.9,1,542.82,4,2168.09,0,0,0,18,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8307,1,B2,U,55,70,0,2.5,134,1,1,625,54.7,1,375.58,2,1388.9,0,0,0,1,0,0,0,0,0,0,0,1,734.59,5,240.6,0,0,0,0,1,7271.59,1,10057.54,0,0,0,0,0,38790.84,0,0
8308,1,B2,R,,,,,,0,1,726,60.1,1,855.84,1,427.77,0,0,0,0,1,0,0,0,0,0,0,1,275.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8309,1,B2,S,48,35,0,3.5,102,0,1,639,25.2,1,198.95,2,1470.41,0,0,0,3,0,0,0,0,1,1,8.67,0,0,0,0,0,0,0,0,0,0,1,9955.38,0,0,0,0,0,71635.4,0,0
8310,1,B2,S,,,,,,0,1,680,56,1,1119.08,1,488.66,0,0,0,0,1,0,0,0,0,0,0,1,779.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8311,1,B2,S,47,2,1,8.5,79,0,1,689,53.1,1,398.85,3,1924.36,0,0,0,4,0,0,0,3,0,1,0,1,0,3,255.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1456.52,0,0
8312,1,B2,U,,,,,,0,1,616,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.58,0,0,0,0,0,0,0,331.74,1,0
8313,1,B2,S,42,5,1,9,78,0,1,642,,1,351.05,2,2210.92,0,0,0,10,1,0,0,0,1,1,538.91,1,205.54,0,0,0,0,0,0,1,34197.82,0,0,0,0,0,0,0,36060.73,0,0
8314,1,B2,U,42,19,1,8,79,0,1,614,61.2,1,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8315,1,B2,R,39,22,1,14,89,0,0,702,58.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8316,1,B2,S,33,53,1,9.5,116,0,1,655,58.9,1,1563.64,5,1118.85,0,0,0,2,0,0,0,0,0,0,0,1,1399.09,6,46.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8317,1,B2,U,51,4,1,6.5,78,0,1,617,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.58,0,0
8318,1,B2,S,43,56,0,5,117,0,1,601,60.6,1,322.48,2,315.35,0,0,0,0,0,0,0,0,0,0,0,1,409.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8319,1,B2,U,,,,,,0,0,605,58.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8320,1,B2,R,,,,,,0,1,664,57.3,1,1650.68,6,5303.32,0,0,0,13,1,1,6.44,1,0,0,0,1,2122.98,3,117.96,0,0,0,0,0,0,0,0,0,0,0,0,0,4370.21,0,0
8321,1,B2,U,,,,,,0,1,651,50.4,1,1730.65,3,947.22,0,0,0,6,0,0,0,0,0,1,2776.16,1,763.01,1,292.95,1,8500,0,0,0,0,0,0,0,0,0,0,0,422.11,1,0
8322,1,B2,U,,,,,,0,1,617,60.7,1,370.02,4,621.53,0,0,0,1,0,0,0,0,0,0,0,1,1086.08,0,0,0,0,0,0,0,0,0,0,1,15230.8,2,0,0,0,1,1
8323,1,B2,R,,,,,,0,1,645,60.7,1,665.09,1,2.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8324,1,B2,R,74,65,0,5.5,138,0,1,707,36.7,1,16759.62,2,1070.23,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201.81,0,0
8325,1,B2,R,,,1,,,0,1,624,43.5,1,1259.63,4,2960.79,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,27531.36,0,0,0,0,0,1,9328.08,36875.13,0,0
8326,1,B2,S,35,45,1,6,113,0,1,670,61,1,4139.08,2,4072.97,0,0,0,1,0,0,0,0,1,1,306.57,1,2953.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8327,1,B2,R,,,,,,0,1,641,58.4,1,626.68,2,1274.6,0,0,0,1,1,1,15.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10005.08,0,0,0,0,0,1677.14,0,0
8328,1,B2,S,,,,,,0,1,644,60.7,1,588.27,5,2884.5,0,0,1,12,1,0,0,0,1,0,0,1,261.47,6,821.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1723.58,0,0
8329,1,B2,R,,,,,,0,1,650,46.2,1,126.73,2,368.63,0,0,0,1,1,0,0,0,0,0,0,1,88.76,1,82.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8330,1,B2,R,,,,,,0,1,636,59.3,1,229.03,3,621.53,0,0,0,0,0,0,0,0,0,0,0,1,1075.76,5,133.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8331,1,B2,S,,,,,,0,0,624,58.8,1,388.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8332,1,B2,S,,,,,,0,1,647,60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15047.16,1,0,0,0,1,0
8333,1,B2,U,50,21,0,4.5,115,0,1,694,60.7,1,5722.8,3,8125.42,0,0,0,1,0,0,0,0,8,1,516.28,1,106.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8334,1,B2,U,57,46,1,13.5,107,0,1,673,58,1,234.09,6,1397.27,0,0,0,3,0,0,0,1,0,1,281.88,1,1670.07,0,0,1,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8335,1,B2,U,47,14,0,4,84,0,1,665,58.5,1,147.27,4,1309.62,0,0,0,8,0,0,0,0,0,1,85.28,1,1951.55,1,56.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8336,1,B2,S,46,22,0,4,115,0,1,694,61.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15015.88,0,0,0,0,1,0
8337,1,B2,S,,,1,,,0,1,661,59.9,1,1013.78,2,1278.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,229373.57,200005.95,0,0
8338,1,B2,S,,,,,,0,1,,55.7,1,979.59,3,2174.93,0,0,0,4,1,0,0,1,0,0,0,1,425.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8339,1,B2,U,,,,,,0,1,669,51.6,1,589.14,3,2124.81,0,0,0,17,1,0,0,2,2,1,120.08,0,0,0,0,0,0,0,0,1,8685.91,1,10142.91,0,0,0,0,0,35007.29,0,0
8340,1,B2,S,29,37,1,10,114,0,1,626,55.9,1,695.15,2,5275.93,0,0,0,1,0,0,0,0,0,0,0,1,4453.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.12,0,0
8341,1,B2,S,,,,,,0,1,674,55.9,1,1101.94,2,85.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8342,1,B2,R,45,9,1,8.5,93,0,1,612,57.5,1,2496.01,2,587.13,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,1,13700,0,0,0,0,0,0,1,16573.08,1,0,0,0,0,0
8343,1,B2,R,,,,,,0,1,653,56,1,1022.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8344,1,B2,U,,,,,,0,1,582,,1,2043.47,3,3847.06,0,0,0,6,1,0,0,0,0,0,0,1,2822.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8345,1,B2,S,,,,,,0,1,687,57.8,1,723.14,2,1562.66,0,0,0,7,1,0,0,0,3,0,0,1,641.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8346,1,B2,R,64,10,0,10,97,0,1,716,60.3,1,86.63,2,328.24,0,0,0,1,0,0,0,0,0,1,1294.59,1,402.17,1,14.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8347,1,B2,S,,,,,,0,1,617,61.2,1,595.84,2,717.69,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.45,0,0
8348,1,B2,U,,,,,,0,1,600,58.8,1,239.07,3,1394.71,0,0,0,4,0,1,6.25,0,2,0,0,1,0,1,64.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8349,1,B2,U,,,,,,0,1,610,47.4,1,268.51,6,5946.97,0,0,0,19,1,0,0,0,0,0,0,1,5499.01,7,365.31,0,0,0,0,1,387.79,0,0,1,15559.69,0,0,0,1919.96,1,0
8350,1,B2,S,53,30,1,10,114,0,1,641,57.2,1,1725.96,1,520.1,0,0,0,0,0,0,0,0,0,1,9592.57,0,0,0,0,0,0,0,0,1,55.17,0,0,0,0,0,0,0,58.51,0,0
8351,1,B2,U,,,1,,,0,1,684,57.4,1,403.16,3,1321.23,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,13023.62,1,10175.24,0,0,0,1,168767.01,178342.45,1,0
8352,1,B2,U,,,,,,0,1,681,57.1,0,0,0,0,1,9664.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920.48,1,13902.75,0,0,0,0,0,0,0,14851.61,0,0
8353,1,B2,R,38,12,1,9,81,0,1,667,58.9,1,1838.69,6,5234.13,0,0,0,2,0,0,0,0,1,1,4917.37,1,6511.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8354,1,B2,S,,,,,,0,1,620,57.2,1,319.49,3,1122.06,0,0,0,3,0,0,0,1,0,1,0,1,1246.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8355,1,B2,S,,,,,,0,1,652,59.4,1,212.44,3,1843.18,0,0,0,5,0,1,22.86,0,2,1,6.33,1,49.6,1,67.92,0,0,0,0,0,0,0,0,0,0,0,0,0,666.99,1,0
8356,1,B2,U,,,,,,0,1,610,61,1,273.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8357,1,B2,U,,,,,,0,1,675,58.7,1,291.9,2,689.09,0,0,0,1,0,0,0,0,2,0,0,1,28.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8358,1,B2,S,51,7,1,13,95,0,1,684,58.2,1,107.07,2,1477.49,1,5760.31,0,13,0,1,1.81,2,0,1,19.18,1,1733.05,0,0,0,0,1,231.75,0,0,0,0,0,0,0,0,0,0,0,0
8359,1,B2,U,30,31,0,3.5,117,0,1,668,57.2,1,213.76,1,443.19,0,0,0,1,0,0,0,0,0,1,3017.63,1,211.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8360,1,B2,S,,,1,,,0,1,680,58.1,1,494.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1164.87,0,0,0,0,0,1,76443.57,72462.86,1,0
8361,1,B2,U,,,,,,0,1,666,57.2,1,88.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8362,1,B2,R,45,17,1,7,90,0,1,640,,1,1095.78,5,5558.23,0,0,0,11,1,1,28.05,3,10,0,0,1,109.36,2,134.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8363,1,B2,R,65,116,1,8,200,0,1,679,53.2,1,33254.85,2,3216.6,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99,0,0
8364,1,B2,U,,,,,,0,1,634,60.9,1,12.9,2,141.89,0,0,0,0,0,0,0,2,2,0,0,1,241.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8365,1,B2,U,,,,,,0,1,692,57.1,1,1858.79,4,10606.5,0,0,0,19,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0
8366,1,B2,S,,,,,,0,1,632,,1,839.73,1,576.01,0,0,0,4,0,0,0,0,0,0,0,1,608.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8367,1,B2,S,54,7,0,7,92,0,1,627,57.2,1,330.39,2,716.52,0,0,0,3,1,0,0,0,0,0,0,1,64.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8368,1,B2,S,,,,,,0,1,682,59.5,1,706.07,1,110.33,0,0,0,0,1,0,0,2,0,0,0,1,29.11,1,33.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8369,1,B2,S,69,41,0,5.5,110,0,1,699,57.7,1,5443.34,1,1169.61,0,0,0,0,1,0,0,0,0,0,0,1,45.06,0,0,0,0,0,0,0,0,0,0,1,18594.83,2,0,0,86.69,0,0
8370,1,B2,R,,,,,,0,1,639,57.4,1,425.66,2,804.26,0,0,0,2,0,0,0,1,5,0,0,1,230.42,3,104.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8371,1,B2,R,,,,,,0,1,576,60.2,1,191.03,3,1654.93,0,0,0,2,0,0,0,1,0,0,0,1,2740.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8372,1,B2,S,,,,,,0,0,629,57.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.03,0,0
8373,1,B2,S,,,,,,0,1,686,55.2,1,20434.99,3,20692.89,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8374,1,B2,U,46,59,1,9,132,0,1,694,48.1,1,8215,3,9820.58,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,1,21500,0,0,0,0,0,0,0,0,0,0,0,-6.3,0,0
8375,1,B2,S,,,,,,0,1,601,57.4,1,2482.66,4,7374.46,0,0,0,6,1,1,27.39,4,1,1,16.75,1,3912.78,2,217.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8376,1,B2,S,,57,0,3.5,138,0,1,,38.2,1,2011.05,4,3530.9,0,0,0,14,1,0,0,0,3,1,7045.38,1,1937.11,6,137.66,0,0,0,0,0,0,0,0,0,0,0,0,0,3999.78,0,0
8377,1,B2,S,54,24,1,6,90,0,1,707,61,1,45.81,4,548.55,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235.45,1,0
8378,1,B2,R,55,42,1,10,100,0,1,643,52.5,1,1560.36,2,1906.38,0,0,0,4,0,0,0,0,0,1,1.56,1,2243.2,1,20.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1533.81,0,0
8379,1,B2,U,,,,,,0,1,621,60.9,1,15.69,1,26.58,0,0,0,0,0,0,0,0,0,0,0,1,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8380,1,B2,R,,,,,,0,1,686,59.4,1,519.18,1,574.72,0,0,0,1,0,0,0,1,0,0,0,1,119.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8381,1,B2,U,27,45,0,6,130,0,1,606,55.1,1,1091.95,3,2466.55,0,0,0,3,0,0,0,0,5,0,0,1,1487.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466.87,0,0
8382,1,B2,U,65,28,1,10.5,99,0,1,701,55.6,1,2327.63,2,1883.12,0,0,0,5,1,0,0,0,0,1,16065.63,1,234.09,0,0,0,0,1,7886.71,0,0,0,0,0,0,0,0,0,0,0,0
8383,1,B2,U,28,61,0,5,117,0,1,674,58.5,1,102.68,3,280.2,0,0,0,2,0,0,0,0,6,0,0,1,118.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8384,1,B2,S,,,,,,0,1,741,,1,886.28,2,2291.77,0,0,0,12,0,1,106.58,0,0,1,42.19,1,2823.84,5,371.4,0,0,0,0,0,0,0,0,1,15882.94,0,0,0,263.12,0,0
8385,1,B2,S,,25,0,3.5,107,0,1,,56.1,1,280.59,7,1753.17,0,0,0,19,1,1,19,2,1,1,5735.58,1,4549.53,1,50.77,0,0,0,0,1,7871.39,0,0,1,14462.05,0,0,0,9673.95,1,1
